datetime,wind_federal_dayaheadforecast,wind_Flanders_dayaheadforecast,wind_Wallonia_dayaheadforecast,day_ahead_load,Solar_day_ahead_forecasted
2023-10-24T02:30:00+00:00,1792.5,176.9,46.4,7792.35,0.0
2023-10-24T02:15:00+00:00,1794.5,178.5,47.8,7711.39,0.0
2023-10-24T02:00:00+00:00,1787.8,179.6,48.9,7596.5,0.0
2023-10-24T01:45:00+00:00,1767.8,180.2,49.8,7558.91,0.0
2023-10-24T01:30:00+00:00,1758.2,181.4,50.9,7529.9,0.0
2023-10-24T01:15:00+00:00,1754.2,182.2,52.0,7491.48,0.0
2023-10-24T01:00:00+00:00,1749.2,182.8,52.9,7500.28,0.0
2023-10-24T00:45:00+00:00,1743.8,183.5,53.8,7501.91,0.0
2023-10-24T00:30:00+00:00,1742.7,184.3,54.8,7512.49,0.0
2023-10-24T00:15:00+00:00,1744.9,184.8,56.0,7529.65,0.0
2023-10-24T00:00:00+00:00,1749.6,184.5,57.5,7544.26,0.0
2023-10-23T23:45:00+00:00,1758.2,184.1,59.2,7551.79,0.0
2023-10-23T23:30:00+00:00,1767.5,184.0,60.8,7584.05,0.0
2023-10-23T23:15:00+00:00,1777.5,184.3,62.3,7615.69,0.0
2023-10-23T23:00:00+00:00,1790.2,184.4,63.8,7753.04,0.0
2023-10-23T22:45:00+00:00,1805.6,184.1,65.8,7727.26,0.0
2023-10-23T22:30:00+00:00,1821.1,184.3,67.2,7775.71,0.0
2023-10-23T22:15:00+00:00,1835.8,184.6,68.3,7828.72,0.0
2023-10-23T22:00:00+00:00,1853.9,185.5,69.5,7931.46,0.0
2023-10-23T21:45:00+00:00,1877.2,186.4,70.9,8064.9,0.0
2023-10-23T21:30:00+00:00,1894.2,187.1,71.6,8097.66,0.0
2023-10-23T21:15:00+00:00,1907.0,188.1,72.0,8135.13,0.0
2023-10-23T21:00:00+00:00,1918.4,188.7,72.1,8318.11,0.0
2023-10-23T20:45:00+00:00,1927.1,189.8,71.8,8405.95,0.0
2023-10-23T20:30:00+00:00,1934.6,190.9,71.2,8500.42,0.0
2023-10-23T20:15:00+00:00,1941.9,191.5,70.5,8577.45,0.0
2023-10-23T20:00:00+00:00,1945.1,192.8,69.4,8712.14,0.0
2023-10-23T19:45:00+00:00,1941.7,194.2,67.6,8813.61,0.0
2023-10-23T19:30:00+00:00,1945.0,194.9,66.1,8879.76,0.0
2023-10-23T19:15:00+00:00,1951.4,195.5,64.7,8940.9,0.0
2023-10-23T19:00:00+00:00,1962.4,196.1,63.3,9005.57,0.0
2023-10-23T18:45:00+00:00,1981.7,196.6,61.8,9133.85,0.0
2023-10-23T18:30:00+00:00,1991.6,196.7,60.2,9279.57,0.0
2023-10-23T18:15:00+00:00,1995.4,196.2,58.8,9565.9,0.0
2023-10-23T18:00:00+00:00,1998.3,195.7,57.4,9784.57,0.0
2023-10-23T17:45:00+00:00,1999.5,194.9,56.2,9858.43,0.0
2023-10-23T17:30:00+00:00,1996.2,193.6,54.9,9944.55,0.0
2023-10-23T17:15:00+00:00,1988.5,192.1,53.5,10103.14,0.0
2023-10-23T17:00:00+00:00,1979.4,190.2,52.2,10337.74,0.0
2023-10-23T16:45:00+00:00,1970.2,187.6,51.1,10387.42,0.0
2023-10-23T16:30:00+00:00,1952.0,184.8,49.8,10356.76,0.0
2023-10-23T16:15:00+00:00,1927.2,181.9,48.5,10358.04,0.0
2023-10-23T16:00:00+00:00,1894.7,178.9,47.0,10252.2,0.877
2023-10-23T15:45:00+00:00,1851.6,175.6,45.3,10271.37,23.369
2023-10-23T15:30:00+00:00,1810.9,172.2,43.7,10293.8,84.524
2023-10-23T15:15:00+00:00,1768.6,168.0,42.1,10237.41,181.876
2023-10-23T15:00:00+00:00,1728.0,163.2,40.5,10055.13,312.702
2023-10-23T14:45:00+00:00,1694.9,157.7,38.6,9928.44,457.92
2023-10-23T14:30:00+00:00,1642.7,152.9,36.9,9771.06,609.729
2023-10-23T14:15:00+00:00,1577.8,147.8,35.4,9730.15,776.92
2023-10-23T14:00:00+00:00,1501.0,142.7,33.9,9593.89,956.731
2023-10-23T13:45:00+00:00,1404.9,137.5,32.3,9542.3,1147.156
2023-10-23T13:30:00+00:00,1316.1,132.3,30.9,9557.62,1360.77
2023-10-23T13:15:00+00:00,1231.2,127.5,29.5,9579.82,1603.054
2023-10-23T13:00:00+00:00,1136.2,122.7,28.1,9613.14,1843.893
2023-10-23T12:45:00+00:00,1026.1,118.2,26.8,9653.27,2095.193
2023-10-23T12:30:00+00:00,934.0,114.0,25.5,9588.8,2338.909
2023-10-23T12:15:00+00:00,854.8,110.1,24.5,9622.09,2574.035
2023-10-23T12:00:00+00:00,774.7,106.2,23.4,9603.55,2793.249
2023-10-23T11:45:00+00:00,690.4,101.8,22.2,9623.23,2974.916
2023-10-23T11:30:00+00:00,627.4,98.6,21.4,9642.65,3127.343
2023-10-23T11:15:00+00:00,578.1,96.4,20.7,9622.77,3258.224
2023-10-23T11:00:00+00:00,546.8,94.5,20.1,9673.36,3361.647
2023-10-23T10:45:00+00:00,543.2,93.2,19.8,9738.37,3430.48
2023-10-23T10:30:00+00:00,525.2,92.5,19.5,9757.09,3449.846
2023-10-23T10:15:00+00:00,500.2,93.1,19.3,9822.3,3432.27
2023-10-23T10:00:00+00:00,480.2,95.3,19.4,9843.14,3373.554
2023-10-23T09:45:00+00:00,462.9,99.5,19.4,9874.46,3289.193
2023-10-23T09:30:00+00:00,444.4,102.5,19.8,9931.95,3216.781
2023-10-23T09:15:00+00:00,425.1,104.7,20.2,10099.08,3136.518
2023-10-23T09:00:00+00:00,406.6,107.7,21.1,10171.25,3034.06
2023-10-23T08:45:00+00:00,389.3,112.5,22.9,10185.77,2907.996
2023-10-23T08:30:00+00:00,370.9,114.9,23.9,10138.38,2752.101
2023-10-23T08:15:00+00:00,352.3,116.1,24.3,10153.38,2568.943
2023-10-23T08:00:00+00:00,332.7,115.7,24.5,10245.89,2344.365
2023-10-23T07:45:00+00:00,311.4,114.3,24.4,10198.29,2090.721
2023-10-23T07:30:00+00:00,292.8,113.0,24.3,10228.8,1814.701
2023-10-23T07:15:00+00:00,275.8,112.4,24.1,10280.45,1531.242
2023-10-23T07:00:00+00:00,259.6,111.1,24.0,10233.15,1245.174
2023-10-23T06:45:00+00:00,244.5,109.4,23.5,10265.01,986.019
2023-10-23T06:30:00+00:00,230.3,107.9,23.2,10243.4,750.715
2023-10-23T06:15:00+00:00,216.6,106.6,22.8,10226.88,534.729
2023-10-23T06:00:00+00:00,203.4,105.0,22.4,10142.53,340.413
2023-10-23T05:45:00+00:00,190.2,103.8,21.9,10035.31,169.315
2023-10-23T05:30:00+00:00,179.4,102.1,21.3,9949.64,52.488
2023-10-23T05:15:00+00:00,171.0,101.1,20.8,9819.04,6.157
2023-10-23T05:00:00+00:00,164.4,99.6,20.0,9693.2,0.0
2023-10-23T04:45:00+00:00,159.9,98.4,19.3,9590.01,0.0
2023-10-23T04:30:00+00:00,156.0,97.3,18.7,9404.02,0.0
2023-10-23T04:15:00+00:00,153.2,96.3,18.1,9176.05,0.0
2023-10-23T04:00:00+00:00,151.9,95.3,17.6,8720.32,0.0
2023-10-23T03:45:00+00:00,151.1,93.9,17.0,8392.17,0.0
2023-10-23T03:30:00+00:00,152.3,93.2,16.4,8101.04,0.0
2023-10-23T03:15:00+00:00,155.0,92.8,15.8,7832.78,0.0
2023-10-23T03:00:00+00:00,159.4,92.7,15.2,7506.38,0.0
2023-10-23T02:45:00+00:00,164.6,92.6,14.5,7261.3,0.0
2023-10-23T02:30:00+00:00,171.9,92.8,14.0,7139.23,0.0
2023-10-23T02:15:00+00:00,180.8,93.0,13.6,7046.0,0.0
2023-10-23T02:00:00+00:00,191.9,93.5,13.4,6866.4,0.0
2023-10-23T01:45:00+00:00,206.0,93.9,13.3,6861.03,0.0
2023-10-23T01:30:00+00:00,219.7,94.8,13.1,6831.21,0.0
2023-10-23T01:15:00+00:00,233.9,95.7,13.2,6841.28,0.0
2023-10-23T01:00:00+00:00,249.8,96.8,13.4,6848.79,0.0
2023-10-23T00:45:00+00:00,268.4,98.3,13.6,6814.15,0.0
2023-10-23T00:30:00+00:00,285.3,99.7,13.9,6806.58,0.0
2023-10-23T00:15:00+00:00,301.4,100.9,14.2,6756.11,0.0
2023-10-23T00:00:00+00:00,317.1,102.6,14.5,6759.8,0.0
2023-10-22T23:45:00+00:00,331.6,103.9,15.1,6801.58,0.0
2023-10-22T23:30:00+00:00,347.7,105.2,15.5,6868.63,0.0
2023-10-22T23:15:00+00:00,365.6,106.7,15.9,6928.93,0.0
2023-10-22T23:00:00+00:00,383.9,108.1,16.3,6919.59,0.0
2023-10-22T22:45:00+00:00,402.3,109.0,16.9,6951.63,0.0
2023-10-22T22:30:00+00:00,422.1,110.6,17.2,7015.4,0.0
2023-10-22T22:15:00+00:00,443.5,111.9,17.4,7110.36,0.0
2023-10-22T22:00:00+00:00,464.4,113.9,17.7,7180.94,0.0
2023-10-22T21:45:00+00:00,483.5,115.9,17.8,7238.47,0.0
2023-10-22T21:30:00+00:00,508.4,117.9,17.8,7268.83,0.0
2023-10-22T21:15:00+00:00,536.7,119.0,18.0,7422.35,0.0
2023-10-22T21:00:00+00:00,569.1,120.5,18.1,7638.08,0.0
2023-10-22T20:45:00+00:00,608.1,121.8,18.2,7697.17,0.0
2023-10-22T20:30:00+00:00,643.7,123.0,18.3,7805.87,0.0
2023-10-22T20:15:00+00:00,677.7,123.8,18.3,7968.68,0.0
2023-10-22T20:00:00+00:00,713.0,124.8,18.4,7928.97,0.0
2023-10-22T19:45:00+00:00,748.6,125.1,18.3,8044.07,0.0
2023-10-22T19:30:00+00:00,784.3,125.3,18.4,8140.09,0.0
2023-10-22T19:15:00+00:00,819.9,125.8,18.5,8254.66,0.0
2023-10-22T19:00:00+00:00,855.8,126.0,18.7,8348.47,0.0
2023-10-22T18:45:00+00:00,893.5,126.3,19.0,8516.22,0.0
2023-10-22T18:30:00+00:00,929.3,126.1,19.1,8591.56,0.0
2023-10-22T18:15:00+00:00,963.1,125.6,19.4,8645.45,0.0
2023-10-22T18:00:00+00:00,999.3,124.7,19.6,8781.25,0.0
2023-10-22T17:45:00+00:00,1041.2,123.3,19.6,8864.79,0.0
2023-10-22T17:30:00+00:00,1072.3,122.2,19.8,8904.1,0.0
2023-10-22T17:15:00+00:00,1096.8,121.8,20.4,8983.19,0.0
2023-10-22T17:00:00+00:00,1114.3,120.8,20.9,9222.11,0.0
2023-10-22T16:45:00+00:00,1120.8,119.5,21.6,9219.78,0.0
2023-10-22T16:30:00+00:00,1133.5,119.4,22.4,9171.84,0.0
2023-10-22T16:15:00+00:00,1149.0,120.0,23.3,9112.38,0.0
2023-10-22T16:00:00+00:00,1163.6,120.8,24.2,8974.6,2.728
2023-10-22T15:45:00+00:00,1178.4,122.6,25.2,8896.69,38.395
2023-10-22T15:30:00+00:00,1191.9,124.3,26.4,8777.14,128.694
2023-10-22T15:15:00+00:00,1205.8,126.6,27.9,8718.51,259.22
2023-10-22T15:00:00+00:00,1215.2,129.5,29.7,8488.8,424.045
2023-10-22T14:45:00+00:00,1217.1,133.3,31.8,8346.73,605.063
2023-10-22T14:30:00+00:00,1229.9,136.8,33.8,8249.54,780.595
2023-10-22T14:15:00+00:00,1248.0,140.0,35.6,8100.11,957.95
2023-10-22T14:00:00+00:00,1276.5,143.8,37.9,7949.56,1139.31
2023-10-22T13:45:00+00:00,1323.2,148.2,40.8,7929.0,1319.065
2023-10-22T13:30:00+00:00,1349.9,151.7,42.8,7906.83,1498.802
2023-10-22T13:15:00+00:00,1364.8,155.3,44.5,7902.74,1672.194
2023-10-22T13:00:00+00:00,1371.2,158.2,45.8,7920.3,1819.925
2023-10-22T12:45:00+00:00,1361.6,162.2,46.6,7894.4,1963.874
2023-10-22T12:30:00+00:00,1363.2,164.4,47.7,7876.95,2094.58
2023-10-22T12:15:00+00:00,1371.8,166.6,49.1,7944.94,2217.758
2023-10-22T12:00:00+00:00,1378.1,168.2,50.5,7871.7,2330.147
2023-10-22T11:45:00+00:00,1382.4,167.7,52.2,7848.85,2422.186
2023-10-22T11:30:00+00:00,1393.6,168.8,53.5,7888.13,2497.311
2023-10-22T11:15:00+00:00,1408.1,170.2,54.5,7946.84,2557.9
2023-10-22T11:00:00+00:00,1428.4,171.4,55.4,7982.63,2602.176
2023-10-22T10:45:00+00:00,1458.2,172.4,55.8,7983.88,2637.003
2023-10-22T10:30:00+00:00,1481.2,173.9,56.5,8181.29,2659.805
2023-10-22T10:15:00+00:00,1500.5,176.1,57.2,8271.21,2672.849
2023-10-22T10:00:00+00:00,1519.6,179.3,57.8,8284.69,2663.369
2023-10-22T09:45:00+00:00,1535.9,184.2,58.6,8364.36,2643.348
2023-10-22T09:30:00+00:00,1554.6,187.5,59.0,8356.66,2631.802
2023-10-22T09:15:00+00:00,1573.7,189.7,59.4,8426.01,2620.604
2023-10-22T09:00:00+00:00,1594.4,191.7,59.4,8321.75,2605.606
2023-10-22T08:45:00+00:00,1618.7,192.7,59.4,8212.39,2578.943
2023-10-22T08:30:00+00:00,1638.1,194.1,59.3,8125.62,2523.448
2023-10-22T08:15:00+00:00,1655.8,195.7,59.2,8080.78,2448.802
2023-10-22T08:00:00+00:00,1667.9,197.1,58.5,8063.62,2350.08
2023-10-22T07:45:00+00:00,1669.7,197.8,57.3,8082.49,2216.429
2023-10-22T07:30:00+00:00,1684.2,199.5,56.9,7993.0,2027.402
2023-10-22T07:15:00+00:00,1706.2,201.7,57.3,7936.43,1787.186
2023-10-22T07:00:00+00:00,1734.7,205.0,57.9,7907.11,1513.426
2023-10-22T06:45:00+00:00,1775.4,209.4,59.2,7802.88,1244.511
2023-10-22T06:30:00+00:00,1807.4,212.8,60.5,7718.99,970.786
2023-10-22T06:15:00+00:00,1834.2,215.4,61.6,7666.47,700.689
2023-10-22T06:00:00+00:00,1862.0,218.1,63.2,7571.47,459.043
2023-10-22T05:45:00+00:00,1889.8,220.9,65.0,7475.95,240.227
2023-10-22T05:30:00+00:00,1915.2,223.1,66.7,7319.64,78.579
2023-10-22T05:15:00+00:00,1938.3,224.8,68.1,7204.5,10.694
2023-10-22T05:00:00+00:00,1960.6,225.7,69.6,7151.82,0.0
2023-10-22T04:45:00+00:00,1982.3,225.9,71.1,7162.71,0.0
2023-10-22T04:30:00+00:00,2000.8,226.6,72.6,7124.63,0.0
2023-10-22T04:15:00+00:00,2015.9,227.3,74.0,7058.63,0.0
2023-10-22T04:00:00+00:00,2029.5,227.8,75.5,6901.71,0.0
2023-10-22T03:45:00+00:00,2042.1,228.4,77.1,6801.75,0.0
2023-10-22T03:30:00+00:00,2050.1,229.1,78.4,6703.77,0.0
2023-10-22T03:15:00+00:00,2055.6,229.8,79.7,6716.43,0.0
2023-10-22T03:00:00+00:00,2053.6,231.3,80.8,6600.17,0.0
2023-10-22T02:45:00+00:00,2039.6,232.3,81.8,6513.4,0.0
2023-10-22T02:30:00+00:00,2037.0,233.4,82.6,6516.08,0.0
2023-10-22T02:15:00+00:00,2040.4,235.0,83.6,6473.07,0.0
2023-10-22T02:00:00+00:00,2047.6,236.8,84.5,6409.27,0.0
2023-10-22T01:45:00+00:00,2062.4,239.1,85.4,6374.18,0.0
2023-10-22T01:30:00+00:00,2070.9,240.9,86.1,6406.64,0.0
2023-10-22T01:15:00+00:00,2076.2,242.3,86.7,6460.21,0.0
2023-10-22T01:00:00+00:00,2080.6,244.0,87.3,6477.23,0.0
2023-10-22T00:45:00+00:00,2082.9,245.5,87.7,6485.52,0.0
2023-10-22T00:30:00+00:00,2086.4,247.4,88.2,6530.43,0.0
2023-10-22T00:15:00+00:00,2090.2,248.8,88.8,6548.27,0.0
2023-10-22T00:00:00+00:00,2094.1,250.9,89.4,6658.23,0.0
2023-10-21T23:45:00+00:00,2098.9,253.4,89.9,6584.34,0.0
2023-10-21T23:30:00+00:00,2102.1,254.8,90.5,6609.45,0.0
2023-10-21T23:15:00+00:00,2104.2,255.5,91.0,6735.65,0.0
2023-10-21T23:00:00+00:00,2105.9,256.1,91.7,6824.16,0.0
2023-10-21T22:45:00+00:00,2107.5,255.9,92.3,6896.99,0.0
2023-10-21T22:30:00+00:00,2107.9,255.7,92.9,6967.33,0.0
2023-10-21T22:15:00+00:00,2106.9,255.4,93.5,7096.33,0.0
2023-10-21T22:00:00+00:00,2103.0,255.1,94.1,7101.44,0.0
2023-10-21T21:45:00+00:00,2096.1,253.4,95.6,7210.21,0.0
2023-10-21T21:30:00+00:00,2096.6,253.4,95.7,7372.91,0.0
2023-10-21T21:15:00+00:00,2097.6,253.3,95.8,7407.2,0.0
2023-10-21T21:00:00+00:00,2099.1,253.0,95.9,7551.46,0.0
2023-10-21T20:45:00+00:00,2100.9,252.2,96.1,7595.57,0.0
2023-10-21T20:30:00+00:00,2104.0,251.8,96.3,7754.67,0.0
2023-10-21T20:15:00+00:00,2107.5,251.4,96.3,7870.36,0.0
2023-10-21T20:00:00+00:00,2113.4,251.0,96.4,7846.39,0.0
2023-10-21T19:45:00+00:00,2122.6,250.6,96.6,7883.75,0.0
2023-10-21T19:30:00+00:00,2127.8,250.0,96.6,7869.08,0.0
2023-10-21T19:15:00+00:00,2131.2,249.8,96.7,7893.09,0.0
2023-10-21T19:00:00+00:00,2133.1,249.2,96.7,7958.3,0.0
2023-10-21T18:45:00+00:00,2133.2,249.0,96.8,8066.9,0.0
2023-10-21T18:30:00+00:00,2134.1,248.4,96.7,8155.03,0.0
2023-10-21T18:15:00+00:00,2135.1,247.9,96.8,8254.27,0.0
2023-10-21T18:00:00+00:00,2134.6,247.7,96.7,8371.93,0.0
2023-10-21T17:45:00+00:00,2133.7,247.4,96.6,8505.78,0.0
2023-10-21T17:30:00+00:00,2133.3,247.0,96.4,8615.8,0.0
2023-10-21T17:15:00+00:00,2133.4,246.7,96.5,8729.77,0.0
2023-10-21T17:00:00+00:00,2133.9,246.3,96.4,8909.43,0.0
2023-10-21T16:45:00+00:00,2135.3,245.9,96.3,8947.98,0.0
2023-10-21T16:30:00+00:00,2135.5,245.8,96.3,8973.64,0.0
2023-10-21T16:15:00+00:00,2135.2,245.5,96.4,8957.03,0.0
2023-10-21T16:00:00+00:00,2134.0,245.4,96.5,8923.24,4.916
2023-10-21T15:45:00+00:00,2132.0,245.5,96.6,8858.65,49.303
2023-10-21T15:30:00+00:00,2130.5,246.0,96.7,8799.83,153.744
2023-10-21T15:15:00+00:00,2129.5,246.6,96.8,8801.93,299.727
2023-10-21T15:00:00+00:00,2127.9,247.8,96.8,8643.2,476.032
2023-10-21T14:45:00+00:00,2125.0,249.1,97.0,8578.44,671.776
2023-10-21T14:30:00+00:00,2124.1,250.3,96.9,8477.77,866.091
2023-10-21T14:15:00+00:00,2124.6,250.6,96.6,8388.73,1067.755
2023-10-21T14:00:00+00:00,2126.7,251.0,96.4,8086.26,1279.46
2023-10-21T13:45:00+00:00,2132.1,251.3,95.9,7996.04,1493.644
2023-10-21T13:30:00+00:00,2134.4,250.8,95.6,8088.48,1723.314
2023-10-21T13:15:00+00:00,2135.0,250.8,95.2,8053.31,1956.921
2023-10-21T13:00:00+00:00,2134.5,250.8,94.6,8065.72,2162.092
2023-10-21T12:45:00+00:00,2131.5,250.5,94.3,8098.73,2345.395
2023-10-21T12:30:00+00:00,2130.8,250.3,93.5,8015.47,2502.978
2023-10-21T12:15:00+00:00,2131.1,250.1,92.8,8121.93,2643.417
2023-10-21T12:00:00+00:00,2132.6,250.0,91.7,8227.58,2757.861
2023-10-21T11:45:00+00:00,2135.7,250.3,90.5,8196.82,2850.17
2023-10-21T11:30:00+00:00,2137.1,250.1,89.5,8196.11,2944.369
2023-10-21T11:15:00+00:00,2137.3,249.2,88.5,8265.85,3036.561
2023-10-21T11:00:00+00:00,2136.8,248.0,87.8,8295.65,3103.578
2023-10-21T10:45:00+00:00,2135.4,245.8,87.0,8382.26,3157.321
2023-10-21T10:30:00+00:00,2134.4,244.3,86.2,8411.16,3208.683
2023-10-21T10:15:00+00:00,2133.5,242.2,85.4,8508.87,3256.093
2023-10-21T10:00:00+00:00,2133.0,240.0,84.5,8654.77,3267.87
2023-10-21T09:45:00+00:00,2133.7,237.7,83.4,8687.21,3258.391
2023-10-21T09:30:00+00:00,2132.2,235.0,82.7,8734.75,3245.955
2023-10-21T09:15:00+00:00,2128.8,232.1,82.1,8818.39,3216.158
2023-10-21T09:00:00+00:00,2125.2,229.1,81.5,8821.65,3161.933
2023-10-21T08:45:00+00:00,2120.2,225.4,81.3,8812.29,3079.48
2023-10-21T08:30:00+00:00,2114.3,221.4,80.8,8824.87,2978.307
2023-10-21T08:15:00+00:00,2107.5,218.1,79.9,8741.74,2869.465
2023-10-21T08:00:00+00:00,2100.2,213.9,79.0,8675.92,2729.568
2023-10-21T07:45:00+00:00,2093.2,209.0,78.1,8680.29,2542.794
2023-10-21T07:30:00+00:00,2082.9,204.7,77.1,8642.2,2313.102
2023-10-21T07:15:00+00:00,2069.9,200.6,75.7,8634.76,2032.935
2023-10-21T07:00:00+00:00,2055.7,196.6,74.2,8602.0,1715.918
2023-10-21T06:45:00+00:00,2040.5,191.8,72.5,8595.28,1408.526
2023-10-21T06:30:00+00:00,2021.7,188.2,70.7,8493.73,1103.187
2023-10-21T06:15:00+00:00,1999.4,184.5,68.6,8447.64,807.115
2023-10-21T06:00:00+00:00,1975.1,181.4,66.4,8323.11,539.915
2023-10-21T05:45:00+00:00,1948.6,179.3,63.5,8260.81,293.803
2023-10-21T05:30:00+00:00,1918.6,176.9,61.1,8101.8,102.849
2023-10-21T05:15:00+00:00,1885.5,173.5,58.8,7949.42,15.948
2023-10-21T05:00:00+00:00,1848.3,170.6,56.7,7901.87,0.0
2023-10-21T04:45:00+00:00,1805.4,167.6,54.6,7829.38,0.0
2023-10-21T04:30:00+00:00,1763.8,164.5,52.4,7811.55,0.0
2023-10-21T04:15:00+00:00,1721.5,160.3,50.3,7611.21,0.0
2023-10-21T04:00:00+00:00,1678.6,156.7,48.1,7379.23,0.0
2023-10-21T03:45:00+00:00,1637.0,152.8,46.0,7246.27,0.0
2023-10-21T03:30:00+00:00,1589.7,148.6,43.9,7174.23,0.0
2023-10-21T03:15:00+00:00,1539.4,144.7,41.9,7139.67,0.0
2023-10-21T03:00:00+00:00,1481.1,140.5,40.1,7014.69,0.0
2023-10-21T02:45:00+00:00,1409.6,135.7,38.4,6973.16,0.0
2023-10-21T02:30:00+00:00,1351.9,131.5,36.6,6885.41,0.0
2023-10-21T02:15:00+00:00,1301.2,127.2,34.8,6893.49,0.0
2023-10-21T02:00:00+00:00,1256.1,122.7,32.8,6889.11,0.0
2023-10-21T01:45:00+00:00,1222.3,117.6,30.8,6885.05,0.0
2023-10-21T01:30:00+00:00,1179.0,113.8,29.0,6911.19,0.0
2023-10-21T01:15:00+00:00,1131.6,110.1,27.2,6943.04,0.0
2023-10-21T01:00:00+00:00,1079.2,106.4,25.3,6966.39,0.0
2023-10-21T00:45:00+00:00,1016.7,102.8,23.4,7022.18,0.0
2023-10-21T00:30:00+00:00,966.7,100.0,21.7,7055.27,0.0
2023-10-21T00:15:00+00:00,926.5,98.2,20.5,7100.34,0.0
2023-10-21T00:00:00+00:00,884.5,96.8,19.5,6984.97,0.0
2023-10-20T23:45:00+00:00,838.2,96.7,18.5,7095.52,0.0
2023-10-20T23:30:00+00:00,809.8,96.7,17.8,7116.99,0.0
2023-10-20T23:15:00+00:00,794.0,96.9,17.2,7145.25,0.0
2023-10-20T23:00:00+00:00,790.1,97.8,16.6,7344.33,0.0
2023-10-20T22:45:00+00:00,803.1,99.7,16.5,7432.22,0.0
2023-10-20T22:30:00+00:00,813.3,101.3,16.3,7509.41,0.0
2023-10-20T22:15:00+00:00,822.8,103.0,16.3,7605.03,0.0
2023-10-20T22:00:00+00:00,842.5,104.7,16.5,7802.41,0.0
2023-10-20T21:45:00+00:00,982.8,137.6,38.7,7833.0,0.0
2023-10-20T21:30:00+00:00,978.0,137.4,38.8,7918.73,0.0
2023-10-20T21:15:00+00:00,969.9,136.5,39.0,8070.45,0.0
2023-10-20T21:00:00+00:00,951.7,134.8,39.5,7976.72,0.0
2023-10-20T20:45:00+00:00,918.2,132.1,40.5,8106.53,0.0
2023-10-20T20:30:00+00:00,897.2,130.6,41.0,8235.95,0.0
2023-10-20T20:15:00+00:00,883.0,128.9,41.0,8400.48,0.0
2023-10-20T20:00:00+00:00,869.7,127.4,41.0,8593.86,0.0
2023-10-20T19:45:00+00:00,859.2,126.1,40.6,8711.01,0.0
2023-10-20T19:30:00+00:00,849.2,124.7,40.3,8764.28,0.0
2023-10-20T19:15:00+00:00,838.9,122.3,39.7,8789.94,0.0
2023-10-20T19:00:00+00:00,833.4,120.2,39.0,8709.87,0.0
2023-10-20T18:45:00+00:00,835.7,117.4,38.1,8845.91,0.0
2023-10-20T18:30:00+00:00,828.6,114.7,37.0,9010.36,0.0
2023-10-20T18:15:00+00:00,816.0,112.4,36.1,9159.5,0.0
2023-10-20T18:00:00+00:00,799.0,109.7,34.8,9394.39,0.0
2023-10-20T17:45:00+00:00,774.4,106.3,33.3,9553.42,0.0
2023-10-20T17:30:00+00:00,754.7,103.9,31.9,9673.98,0.0
2023-10-20T17:15:00+00:00,738.1,101.8,30.6,9807.1,0.0
2023-10-20T17:00:00+00:00,718.5,99.9,29.3,10026.5,0.0
2023-10-20T16:45:00+00:00,694.0,97.5,27.7,10072.73,0.0
2023-10-20T16:30:00+00:00,678.1,96.3,26.5,10050.06,0.0
2023-10-20T16:15:00+00:00,668.3,95.8,25.5,10100.63,0.0
2023-10-20T16:00:00+00:00,659.5,95.9,24.6,10062.01,2.708
2023-10-20T15:45:00+00:00,650.7,97.5,23.7,10017.18,19.086
2023-10-20T15:30:00+00:00,651.2,98.6,23.2,9996.35,51.234
2023-10-20T15:15:00+00:00,655.2,99.9,22.9,9961.74,94.976
2023-10-20T15:00:00+00:00,674.9,102.5,23.1,9927.49,152.572
2023-10-20T14:45:00+00:00,721.1,107.4,23.6,9846.84,222.236
2023-10-20T14:30:00+00:00,738.1,109.6,24.0,9699.55,301.86
2023-10-20T14:15:00+00:00,737.0,110.4,24.3,9623.78,399.335
2023-10-20T14:00:00+00:00,729.0,111.1,24.9,9648.2,516.637
2023-10-20T13:45:00+00:00,708.7,111.2,25.9,9565.66,647.831
2023-10-20T13:30:00+00:00,686.9,110.7,26.5,9538.55,779.911
2023-10-20T13:15:00+00:00,665.9,109.7,27.0,9554.08,905.393
2023-10-20T13:00:00+00:00,623.3,107.5,27.5,9618.09,1038.236
2023-10-20T12:45:00+00:00,544.2,103.5,28.4,9642.58,1176.871
2023-10-20T12:30:00+00:00,510.6,100.9,28.6,9684.36,1275.694
2023-10-20T12:15:00+00:00,504.5,99.3,28.3,9757.01,1332.351
2023-10-20T12:00:00+00:00,516.6,96.6,27.3,9765.5,1389.008
2023-10-20T11:45:00+00:00,560.5,93.5,25.2,9825.42,1452.646
2023-10-20T11:30:00+00:00,590.8,91.5,24.0,9860.35,1501.927
2023-10-20T11:15:00+00:00,615.7,91.1,23.3,9914.47,1533.038
2023-10-20T11:00:00+00:00,648.4,91.3,22.9,9853.21,1566.954
2023-10-20T10:45:00+00:00,689.4,92.5,23.1,9961.42,1609.282
2023-10-20T10:30:00+00:00,726.7,93.6,22.9,9968.23,1634.29
2023-10-20T10:15:00+00:00,760.0,94.8,22.3,10032.42,1648.099
2023-10-20T10:00:00+00:00,801.3,96.5,21.7,10059.07,1657.493
2023-10-20T09:45:00+00:00,856.1,98.8,21.2,10055.51,1668.978
2023-10-20T09:30:00+00:00,890.1,100.7,20.5,10067.59,1648.529
